question_id,question_group_id,narrative_id,target_slot,language,question_text,template_id,question_type,priority,reason,sensitivity,skippable,prerequisite_slot,expected_answer_type,allowed_answer_values,followup_condition,gold_rank,already_asked,human_relevance_score,language_reviewer_id,legal_reviewer_id
Q000650_hi,QG000217,NAR000075_EN,ownership_documents,hi,"Illegal property possession House par 13:06 ke aas-paas ke sandarbh mein, Aapke paas kaunse ownership, kirayedari, virasat ya title dastavej hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV851
Q000651_hiLatn,QG000217,NAR000075_EN,ownership_documents,hi-Latn,"Illegal property possession House par 13:06 ke aas-paas ke context mein, Aapke paas kaunse ownership/tenancy/inheritance/title documents hain?",TPL_OWNERSHIP_DOCUMENTS,open_text,1,Establishes legal basis of claim.,sensitive,False,NONE,text,NONE,if_available_collect_document_type,1,False,5,LANG_REV_HI_001,REV851
Q000652_en,QG000218,NAR000075_EN,opposing_party_identity,en,"For the illegal property possession at House around 13:06, who is the opposing party in this dispute?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV851
Q000653_hi,QG000218,NAR000075_EN,opposing_party_identity,hi,"Illegal property possession House par 13:06 ke aas-paas ke sandarbh mein, Is vivad mein saamne wali party kaun hai?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV851
Q000654_hiLatn,QG000218,NAR000075_EN,opposing_party_identity,hi-Latn,"Illegal property possession House par 13:06 ke aas-paas ke context mein, Is dispute mein opposite party kaun hai?",TPL_OPPOSING_PARTY_IDENTITY,open_text,2,Needed for notice/complaint.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV851
Q000655_en,QG000219,NAR000075_EN,current_possession,en,"For the illegal property possession at House around 13:06, who currently has possession or access to the property?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_EN_001,REV851
Q000656_hi,QG000219,NAR000075_EN,current_possession,hi,"Illegal property possession House par 13:06 ke aas-paas ke sandarbh mein, Property par abhi kabza ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV851
Q000657_hiLatn,QG000219,NAR000075_EN,current_possession,hi-Latn,"Illegal property possession House par 13:06 ke aas-paas ke context mein, Property ka current possession ya access kiske paas hai?",TPL_CURRENT_POSSESSION,open_text,2,Key for property remedy.,normal,False,NONE,text,NONE,NONE,2,False,5,LANG_REV_HI_001,REV851
Q000658_en,QG000220,NAR000076_EN,ownership_information,en,"For the pickpocketing at Marketplace around 12:35, how can you show ownership or lawful possession of the property?",TPL_OWNERSHIP_INFORMATION,open_text,2,Helps establish locus and claim.,sensitive,False,incident_location,text,NONE,if_no_docs_ask_possession_proof,2,False,5,LANG_REV_EN_001,REV233
Q000659_hi,QG000220,NAR000076_EN,ownership_information,hi,"Pickpocketing Marketplace par 12:35 ke aas-paas ke sandarbh mein, Aap sampatti par malikiyat ya kanuni kabze ka praman kaise dikha sakte hain?",TPL_OWNERSHIP_INFORMATION,open_text,2,Helps establish locus and claim.,sensitive,False,incident_location,text,NONE,if_no_docs_ask_possession_proof,2,False,5,LANG_REV_HI_001,REV233
Q000660_hiLatn,QG000220,NAR000076_EN,ownership_information,hi-Latn,"Pickpocketing Marketplace par 12:35 ke aas-paas ke context mein, Aap ownership ya lawful possession ka proof kaise dikha sakte ho?",TPL_OWNERSHIP_INFORMATION,open_text,2,Helps establish locus and claim.,sensitive,False,incident_location,text,NONE,if_no_docs_ask_possession_proof,2,False,5,LANG_REV_HI_001,REV233
Q000661_en,QG000221,NAR000076_EN,suspect_description,en,"For the pickpocketing at Marketplace around 12:35, what details do you remember about the suspect?",TPL_SUSPECT_DESCRIPTION,open_text,3,Supports investigation without inventing identity.,sensitive,True,NONE,text,NONE,if_vehicle_seen_ask_vehicle,3,False,4,LANG_REV_EN_001,REV233
Q000662_hi,QG000221,NAR000076_EN,suspect_description,hi,"Pickpocketing Marketplace par 12:35 ke aas-paas ke sandarbh mein, Sandigdh vyakti ke baare mein aapko kya vivaran yaad hai?",TPL_SUSPECT_DESCRIPTION,open_text,3,Supports investigation without inventing identity.,sensitive,True,NONE,text,NONE,if_vehicle_seen_ask_vehicle,3,False,4,LANG_REV_HI_001,REV233
Q000663_hiLatn,QG000221,NAR000076_EN,suspect_description,hi-Latn,"Pickpocketing Marketplace par 12:35 ke aas-paas ke context mein, Suspect ke baare mein kya details yaad hain?",TPL_SUSPECT_DESCRIPTION,open_text,3,Supports investigation without inventing identity.,sensitive,True,NONE,text,NONE,if_vehicle_seen_ask_vehicle,3,False,4,LANG_REV_HI_001,REV233
Q000664_en,QG000222,NAR000076_EN,force_or_threat_used,en,"For the pickpocketing at Marketplace around 12:35, was any force or threat used?",TPL_FORCE_OR_THREAT_USED,yes_no,1,Distinguishes theft from robbery or assault.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_ask_threat_details,1,False,5,LANG_REV_EN_001,REV233
Q000665_hi,QG000222,NAR000076_EN,force_or_threat_used,hi,"Pickpocketing Marketplace par 12:35 ke aas-paas ke sandarbh mein, Kya kisi bal ya dhamki ka istemal hua?",TPL_FORCE_OR_THREAT_USED,yes_no,1,Distinguishes theft from robbery or assault.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_ask_threat_details,1,False,5,LANG_REV_HI_001,REV233
Q000666_hiLatn,QG000222,NAR000076_EN,force_or_threat_used,hi-Latn,"Pickpocketing Marketplace par 12:35 ke aas-paas ke context mein, Kya force ya threat use hua?",TPL_FORCE_OR_THREAT_USED,yes_no,1,Distinguishes theft from robbery or assault.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_ask_threat_details,1,False,5,LANG_REV_HI_001,REV233
Q000667_en,QG000223,NAR000077_EN,case_or_order_status,en,"For the guardianship dispute at Apartment around 13:34, is there any existing court order, agreement, mediation, or case?",TPL_CASE_OR_ORDER_STATUS,open_text,2,Avoids advice conflicting with court status.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV536
Q000668_hi,QG000223,NAR000077_EN,case_or_order_status,hi,"Guardianship dispute Apartment par 13:34 ke aas-paas ke sandarbh mein, Kya koi existing court order, agreement, mediation ya case hai?",TPL_CASE_OR_ORDER_STATUS,open_text,2,Avoids advice conflicting with court status.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV536
Q000669_hiLatn,QG000223,NAR000077_EN,case_or_order_status,hi-Latn,"Guardianship dispute Apartment par 13:34 ke aas-paas ke context mein, Kya koi existing court order, agreement, mediation ya case hai?",TPL_CASE_OR_ORDER_STATUS,open_text,2,Avoids advice conflicting with court status.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV536
Q000670_en,QG000224,NAR000077_EN,financial_support_issue,en,"For the guardianship dispute at Apartment around 13:34, what maintenance, alimony, or financial support issue is involved?",TPL_FINANCIAL_SUPPORT_ISSUE,open_text,2,Determines monetary relief.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_EN_001,REV536
Q000671_hi,QG000224,NAR000077_EN,financial_support_issue,hi,"Guardianship dispute Apartment par 13:34 ke aas-paas ke sandarbh mein, Maintenance, alimony ya financial support ka kya issue hai?",TPL_FINANCIAL_SUPPORT_ISSUE,open_text,2,Determines monetary relief.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV536
Q000672_hiLatn,QG000224,NAR000077_EN,financial_support_issue,hi-Latn,"Guardianship dispute Apartment par 13:34 ke aas-paas ke context mein, Maintenance/alimony/financial support ka kya issue hai?",TPL_FINANCIAL_SUPPORT_ISSUE,open_text,2,Determines monetary relief.,sensitive,True,NONE,text,NONE,NONE,2,False,4,LANG_REV_HI_001,REV536
Q000673_en,QG000225,NAR000077_EN,urgent_motion_needed,en,"For the guardianship dispute at Apartment around 13:34, do you need urgent interim relief or an urgent court filing?",TPL_URGENT_MOTION_NEEDED,yes_no,2,Affects procedural recommendation.,normal,True,NONE,boolean,yes;no;unsure,if_yes_ask_deadline,2,False,4,LANG_REV_EN_001,REV536
Q000674_hi,QG000225,NAR000077_EN,urgent_motion_needed,hi,"Guardianship dispute Apartment par 13:34 ke aas-paas ke sandarbh mein, Kya aapko urgent interim relief ya urgent court filing chahiye?",TPL_URGENT_MOTION_NEEDED,yes_no,2,Affects procedural recommendation.,normal,True,NONE,boolean,yes;no;unsure,if_yes_ask_deadline,2,False,4,LANG_REV_HI_001,REV536
Q000675_hiLatn,QG000225,NAR000077_EN,urgent_motion_needed,hi-Latn,"Guardianship dispute Apartment par 13:34 ke aas-paas ke context mein, Kya urgent interim relief ya court filing chahiye?",TPL_URGENT_MOTION_NEEDED,yes_no,2,Affects procedural recommendation.,normal,True,NONE,boolean,yes;no;unsure,if_yes_ask_deadline,2,False,4,LANG_REV_HI_001,REV536
Q000676_en,QG000226,NAR000077_EN,violence_or_safety_concern,en,"For the guardianship dispute at Apartment around 13:34, is there any violence, threat, stalking, or safety concern?",TPL_VIOLENCE_OR_SAFETY_CONCERN,yes_no,1,Controls safety escalation.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_emergency_safety,1,False,5,LANG_REV_EN_001,REV536
Q000677_hi,QG000226,NAR000077_EN,violence_or_safety_concern,hi,"Guardianship dispute Apartment par 13:34 ke aas-paas ke sandarbh mein, Kya koi hinsa, dhamki, stalking ya safety concern hai?",TPL_VIOLENCE_OR_SAFETY_CONCERN,yes_no,1,Controls safety escalation.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_emergency_safety,1,False,5,LANG_REV_HI_001,REV536
Q000678_hiLatn,QG000226,NAR000077_EN,violence_or_safety_concern,hi-Latn,"Guardianship dispute Apartment par 13:34 ke aas-paas ke context mein, Kya violence, threat, stalking ya safety concern hai?",TPL_VIOLENCE_OR_SAFETY_CONCERN,yes_no,1,Controls safety escalation.,highly sensitive,False,NONE,boolean,yes;no;unsure,if_yes_emergency_safety,1,False,5,LANG_REV_HI_001,REV536
Q000679_en,QG000227,NAR000077_EN,supporting_documents,en,"For the guardianship dispute at Apartment around 13:34, what supporting documents or records can you share safely?",TPL_SUPPORTING_DOCUMENTS,open_text,3,Supports court filing.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV536
Q000680_hi,QG000227,NAR000077_EN,supporting_documents,hi,"Guardianship dispute Apartment par 13:34 ke aas-paas ke sandarbh mein, Aap kaunse sahayak dastavej ya records surakshit roop se share kar sakte hain?",TPL_SUPPORTING_DOCUMENTS,open_text,3,Supports court filing.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV536
Q000681_hiLatn,QG000227,NAR000077_EN,supporting_documents,hi-Latn,"Guardianship dispute Apartment par 13:34 ke aas-paas ke context mein, Kaunse supporting documents ya records safely share kar sakte ho?",TPL_SUPPORTING_DOCUMENTS,open_text,3,Supports court filing.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV536
Q000682_en,QG000228,NAR000078_EN,relationship_to_offender,en,"For the dowry harassment at House around 03:03, what is your relationship with the person causing harm?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_EN_001,REV693
Q000683_hi,QG000228,NAR000078_EN,relationship_to_offender,hi,"Dowry harassment House par 03:03 ke aas-paas ke sandarbh mein, Haani pahunchane wale vyakti se aapka kya sambandh hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV693
Q000684_hiLatn,QG000228,NAR000078_EN,relationship_to_offender,hi-Latn,"Dowry harassment House par 03:03 ke aas-paas ke context mein, Harm karne wale person se aapka relation kya hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV693
Q000685_en,QG000229,NAR000078_EN,current_shelter_safety,en,"For the dowry harassment at House around 03:03, are you safe where you are staying right now?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_EN_001,REV693
Q000686_hi,QG000229,NAR000078_EN,current_shelter_safety,hi,"Dowry harassment House par 03:03 ke aas-paas ke sandarbh mein, Jahan aap abhi reh rahe hain, kya wahan aap surakshit hain?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV693
Q000687_hiLatn,QG000229,NAR000078_EN,current_shelter_safety,hi-Latn,"Dowry harassment House par 03:03 ke aas-paas ke context mein, Jahan abhi reh rahe ho, kya wahan safe ho?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV693
Q000688_en,QG000230,NAR000078_EN,children_or_dependents,en,"For the dowry harassment at House around 03:03, are any children, elders, or dependents affected?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_EN_001,REV693
Q000689_hi,QG000230,NAR000078_EN,children_or_dependents,hi,"Dowry harassment House par 03:03 ke aas-paas ke sandarbh mein, Kya koi bachche, buzurg ya dependents prabhavit hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV693
Q000690_hiLatn,QG000230,NAR000078_EN,children_or_dependents,hi-Latn,"Dowry harassment House par 03:03 ke aas-paas ke context mein, Kya children, elders ya dependents affected hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV693
Q000691_en,QG000231,NAR000078_EN,injury_or_medical_need,en,"For the dowry harassment at House around 03:03, do you need medical help or have any injuries to document?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV693
Q000692_hi,QG000231,NAR000078_EN,injury_or_medical_need,hi,"Dowry harassment House par 03:03 ke aas-paas ke sandarbh mein, Kya aapko medical help chahiye ya koi chot document karni hai?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV693
Q000693_hiLatn,QG000231,NAR000078_EN,injury_or_medical_need,hi-Latn,"Dowry harassment House par 03:03 ke aas-paas ke context mein, Kya medical help chahiye ya injuries document karni hain?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV693
Q000694_en,QG000232,NAR000078_EN,evidence_available,en,"For the dowry harassment at House around 03:03, what evidence do you have for this incident?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_EN_001,REV693
Q000695_hi,QG000232,NAR000078_EN,evidence_available,hi,"Dowry harassment House par 03:03 ke aas-paas ke sandarbh mein, Is ghatna ke liye aapke paas kya saboot hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV693
Q000696_hiLatn,QG000232,NAR000078_EN,evidence_available,hi-Latn,"Dowry harassment House par 03:03 ke aas-paas ke context mein, Is incident ke liye aapke paas kya evidence hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV693
Q000697_en,QG000233,NAR000078_EN,support_person_contact,en,"For the dowry harassment at House around 03:03, is there a trusted person, shelter, or support service you can contact safely?",TPL_SUPPORT_PERSON_CONTACT,open_text,3,Useful for safety plan.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV693
Q000698_hi,QG000233,NAR000078_EN,support_person_contact,hi,"Dowry harassment House par 03:03 ke aas-paas ke sandarbh mein, Kya koi bharosemand vyakti, shelter ya support service hai jisse aap surakshit roop se sampark kar sakte hain?",TPL_SUPPORT_PERSON_CONTACT,open_text,3,Useful for safety plan.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV693
Q000699_hiLatn,QG000233,NAR000078_EN,support_person_contact,hi-Latn,"Dowry harassment House par 03:03 ke aas-paas ke context mein, Kya koi trusted person, shelter ya support service hai jise safely contact kar sakte ho?",TPL_SUPPORT_PERSON_CONTACT,open_text,3,Useful for safety plan.,highly sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV693
Q000700_en,QG000234,NAR000079_EN,property_type,en,"For the chain snatching at Road around 08:06, what property is involved, and what type of property is it?",TPL_PROPERTY_TYPE,open_text,1,Identifies the stolen article for complaint drafting.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_EN_001,REV368
Q000701_hi,QG000234,NAR000079_EN,property_type,hi,"Chain snatching Road par 08:06 ke aas-paas ke sandarbh mein, Kaunsi sampatti judi hai, aur woh kis prakar ki hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies the stolen article for complaint drafting.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV368
Q000702_hiLatn,QG000234,NAR000079_EN,property_type,hi-Latn,"Chain snatching Road par 08:06 ke aas-paas ke context mein, Kaunsi property involved hai, aur uska type kya hai?",TPL_PROPERTY_TYPE,open_text,1,Identifies the stolen article for complaint drafting.,normal,False,NONE,text,NONE,if_vehicle_ask_vehicle_number,1,False,5,LANG_REV_HI_001,REV368
