query_id,query_group_id,language,script,code_mix_type,query_text_original,query_text_normalised,user_intent,legal_domain,issue_labels,urgency_class,current_danger,jurisdiction_required,jurisdiction_available,missing_information,escalation_required,answerable_from_corpus,gold_followup_question_ids,gold_passage_ids,safe_answer_text,disclaimer_required,answer_confidence_label,split
QLQ000141_hiLatn,QLG000047,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Kisi ne gate vehicle se block kar diya. Kya yeh police matter hai?,hinglish mein simple steps batao: kisi ne gate vehicle se block kar diya. kya yeh police matter hai?,ask_eligibility,Traffic and road incidents,parking_blockage;access,normal,False,True,True,"location, duration, threat, obstruction",False,True,FQ_QUICK_047,LP_MOTOR_CLAIM_001,"General guidance: It may involve traffic, police, society, or municipal action depending on obstruction and threats. Document the vehicle and location before escalation. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,train
QLQ000142_en,QLG000048,en,Latin,None,Can I report drunk driving before an accident happens?,can i report drunk driving before an accident happens?,ask_eligibility,Traffic and road incidents,drunk_driving;public_safety,emergency,True,True,False,current location and vehicle details,True,True,FQ_QUICK_048,LP_HIT_AND_RUN_001,"General guidance: If there is immediate road danger, contact emergency or traffic police with location and vehicle details. Do not chase or confront the driver. This is not a substitute for a lawyer or emergency service.",True,medium,train
QLQ000143_hi,QLG000048,hi,Devanagari,None,Accident se pehle drunk driving report kar sakta hoon?,accident se pehle drunk driving report kar sakta hoon?,ask_eligibility,Traffic and road incidents,drunk_driving;public_safety,emergency,True,True,False,current location and vehicle details,True,True,FQ_QUICK_048,LP_HIT_AND_RUN_001,"Sadharan margdarshan: If there is immediate road danger, contact emergency or traffic police with location and vehicle details. Do not chase or confront the driver. Yeh lawyer ya emergency service ka badal nahi hai.",True,medium,train
QLQ000144_hiLatn,QLG000048,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Accident se pehle drunk driving report kar sakta hoon?,hinglish mein simple steps batao: accident se pehle drunk driving report kar sakta hoon?,ask_eligibility,Traffic and road incidents,drunk_driving;public_safety,emergency,True,True,False,current location and vehicle details,True,True,FQ_QUICK_048,LP_HIT_AND_RUN_001,"General guidance: If there is immediate road danger, contact emergency or traffic police with location and vehicle details. Do not chase or confront the driver. Yeh lawyer ya emergency service ka substitute nahi hai.",True,medium,train
QLQ000145_en,QLG000049,en,Latin,None,A shop refused refund for a defective product. What can I do?,a shop refused refund for a defective product. what can i do?,ask_procedure,Consumer disputes,refund_refusal;defective_product,normal,False,True,True,"purchase date, bill, product details",False,True,FQ_QUICK_049,LP_CONSUMER_COMPLAINT_001,"General guidance: Preserve invoice, product photos, warranty, and communication. You can first send a written request and then consider consumer forum or platform grievance routes. This is not a substitute for a lawyer or emergency service.",False,high,train
QLQ000146_hi,QLG000049,hi,Devanagari,None,Defective product ka refund shop mana kar raha hai. Kya karun?,defective product ka refund shop mana kar raha hai. kya karun?,ask_procedure,Consumer disputes,refund_refusal;defective_product,normal,False,True,True,"purchase date, bill, product details",False,True,FQ_QUICK_049,LP_CONSUMER_COMPLAINT_001,"Sadharan margdarshan: Preserve invoice, product photos, warranty, and communication. You can first send a written request and then consider consumer forum or platform grievance routes. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,train
QLQ000147_hiLatn,QLG000049,hi-Latn,mixed,Hinglish,Defective product ka refund shop refuse kar raha hai. Kya karun?,defective product ka refund shop refuse kar raha hai. kya karun?,ask_procedure,Consumer disputes,refund_refusal;defective_product,normal,False,True,True,"purchase date, bill, product details",False,True,FQ_QUICK_049,LP_CONSUMER_COMPLAINT_001,"General guidance: Preserve invoice, product photos, warranty, and communication. You can first send a written request and then consider consumer forum or platform grievance routes. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,train
QLQ000148_en,QLG000050,en,Latin,None,Can I complain about hidden charges?,can i complain about hidden charges?,ask_eligibility,Consumer disputes,hidden_charges;consumer,normal,False,True,True,"bill, advertised price, merchant",False,True,FQ_QUICK_050,LP_REFUND_RIGHTS_001,"General guidance: Hidden or misleading charges may be a consumer issue. Keep the bill, advertisement, payment proof, and merchant response. This is not a substitute for a lawyer or emergency service.",False,high,train
QLQ000149_hi,QLG000050,hi,Devanagari,None,Hidden charges ke liye complaint kar sakta hoon?,hidden charges ke liye complaint kar sakta hoon?,ask_eligibility,Consumer disputes,hidden_charges;consumer,normal,False,True,True,"bill, advertised price, merchant",False,True,FQ_QUICK_050,LP_REFUND_RIGHTS_001,"Sadharan margdarshan: Hidden or misleading charges may be a consumer issue. Keep the bill, advertisement, payment proof, and merchant response. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,train
QLQ000150_hiLatn,QLG000050,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Hidden charges ke liye complaint kar sakta hoon?,hinglish mein simple steps batao: hidden charges ke liye complaint kar sakta hoon?,ask_eligibility,Consumer disputes,hidden_charges;consumer,normal,False,True,True,"bill, advertised price, merchant",False,True,FQ_QUICK_050,LP_REFUND_RIGHTS_001,"General guidance: Hidden or misleading charges may be a consumer issue. Keep the bill, advertisement, payment proof, and merchant response. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,train
QLQ000151_en,QLG000051,en,Latin,None,What proof do I need for false advertising?,what proof do i need for false advertising?,ask_procedure,Consumer disputes,false_advertising;evidence,normal,False,False,False,ad and purchase proof,False,True,FQ_QUICK_051,LP_ECOMMERCE_001,"General guidance: Useful proof includes advertisement screenshot, invoice, product/service details, promises made, and seller response. This is not a substitute for a lawyer or emergency service.",False,high,train
QLQ000152_hi,QLG000051,hi,Devanagari,None,False advertising ke liye kaunsa proof chahiye?,false advertising ke liye kaunsa proof chahiye?,ask_procedure,Consumer disputes,false_advertising;evidence,normal,False,False,False,ad and purchase proof,False,True,FQ_QUICK_051,LP_ECOMMERCE_001,"Sadharan margdarshan: Useful proof includes advertisement screenshot, invoice, product/service details, promises made, and seller response. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,train
QLQ000153_hiLatn,QLG000051,hi-Latn,mixed,Hinglish,False advertising ke liye kya proof chahiye?,false advertising ke liye kya proof chahiye?,ask_procedure,Consumer disputes,false_advertising;evidence,normal,False,False,False,ad and purchase proof,False,True,FQ_QUICK_051,LP_ECOMMERCE_001,"General guidance: Useful proof includes advertisement screenshot, invoice, product/service details, promises made, and seller response. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,train
QLQ000154_en,QLG000052,en,Latin,None,Can I file consumer complaint for online order fraud?,can i file consumer complaint for online order fraud?,ask_eligibility,Consumer disputes,online_order;consumer_fraud,normal,False,True,False,"platform, payment, delivery details",False,False,FQ_QUICK_052,LP_CONSUMER_COMPLAINT_001,"General guidance: Depending on fraud facts, both consumer and cyber/police routes may apply. Preserve order details, payment proof, chats, and delivery records. This is not a substitute for a lawyer or emergency service.",False,insufficient-information,train
QLQ000155_hi,QLG000052,hi,Devanagari,None,Online order fraud ke liye consumer complaint kar sakta hoon?,online order fraud ke liye consumer complaint kar sakta hoon?,ask_eligibility,Consumer disputes,online_order;consumer_fraud,normal,False,True,False,"platform, payment, delivery details",False,False,FQ_QUICK_052,LP_CONSUMER_COMPLAINT_001,"Sadharan margdarshan: Depending on fraud facts, both consumer and cyber/police routes may apply. Preserve order details, payment proof, chats, and delivery records. Yeh lawyer ya emergency service ka badal nahi hai.",False,insufficient-information,train
QLQ000156_hiLatn,QLG000052,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Online order fraud ke liye consumer complaint kar sakta hoon?,hinglish mein simple steps batao: online order fraud ke liye consumer complaint kar sakta hoon?,ask_eligibility,Consumer disputes,online_order;consumer_fraud,normal,False,True,False,"platform, payment, delivery details",False,False,FQ_QUICK_052,LP_CONSUMER_COMPLAINT_001,"General guidance: Depending on fraud facts, both consumer and cyber/police routes may apply. Preserve order details, payment proof, chats, and delivery records. Yeh lawyer ya emergency service ka substitute nahi hai.",False,insufficient-information,train
QLQ000157_en,QLG000053,en,Latin,None,How much time do I have to complain about a bad service?,how much time do i have to complain about a bad service?,ask_consequence,Consumer disputes,limitation;consumer_service,normal,False,True,True,service date and forum,False,True,FQ_QUICK_053,LP_REFUND_RIGHTS_001,"General guidance: Limitation depends on forum and facts, so the service date matters. Share when the issue happened and what remedy you already requested. This is not a substitute for a lawyer or emergency service.",False,high,train
QLQ000158_hi,QLG000053,hi,Devanagari,None,Bad service ke baare mein complaint karne ka time kitna hota hai?,bad service ke baare mein complaint karne ka time kitna hota hai?,ask_consequence,Consumer disputes,limitation;consumer_service,normal,False,True,True,service date and forum,False,True,FQ_QUICK_053,LP_REFUND_RIGHTS_001,"Sadharan margdarshan: Limitation depends on forum and facts, so the service date matters. Share when the issue happened and what remedy you already requested. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,train
QLQ000159_hiLatn,QLG000053,hi-Latn,mixed,Hinglish,Bad service complaint ke liye kitna time hota hai?,bad service complaint ke liye kitna time hota hai?,ask_consequence,Consumer disputes,limitation;consumer_service,normal,False,True,True,service date and forum,False,True,FQ_QUICK_053,LP_REFUND_RIGHTS_001,"General guidance: Limitation depends on forum and facts, so the service date matters. Share when the issue happened and what remedy you already requested. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,train
QLQ000160_en,QLG000054,en,Latin,None,The seller is ignoring my messages. What is the next step?,the seller is ignoring my messages. what is the next step?,ask_procedure,Consumer disputes,seller_nonresponse;consumer,normal,False,True,True,merchant identity and payment proof,False,True,FQ_QUICK_054,LP_ECOMMERCE_001,"General guidance: Send a clear written complaint with proof and deadline. If unresolved, escalate through platform grievance, consumer helpline/forum, or relevant legal notice route. This is not a substitute for a lawyer or emergency service.",False,high,train
QLQ000161_hi,QLG000054,hi,Devanagari,None,Seller messages ignore kar raha hai. Next step kya hai?,seller messages ignore kar raha hai. next step kya hai?,ask_procedure,Consumer disputes,seller_nonresponse;consumer,normal,False,True,True,merchant identity and payment proof,False,True,FQ_QUICK_054,LP_ECOMMERCE_001,"Sadharan margdarshan: Send a clear written complaint with proof and deadline. If unresolved, escalate through platform grievance, consumer helpline/forum, or relevant legal notice route. Yeh lawyer ya emergency service ka badal nahi hai.",False,high,train
QLQ000162_hiLatn,QLG000054,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Seller messages ignore kar raha hai. Next step kya hai?,hinglish mein simple steps batao: seller messages ignore kar raha hai. next step kya hai?,ask_procedure,Consumer disputes,seller_nonresponse;consumer,normal,False,True,True,merchant identity and payment proof,False,True,FQ_QUICK_054,LP_ECOMMERCE_001,"General guidance: Send a clear written complaint with proof and deadline. If unresolved, escalate through platform grievance, consumer helpline/forum, or relevant legal notice route. Yeh lawyer ya emergency service ka substitute nahi hai.",False,high,train
