event_id,narrative_id,event_type,action_text,actor_entity_ids,target_entity_ids,object_entity_ids,location_entity_id,date_expression,normalised_date,time_expression,normalised_time,time_period,time_precision,method,result,event_status,source_sentence,source_start_char,source_end_char,certainty,chronological_order,linked_evidence_ids,user_confirmation_status,annotator_id,reviewer_id
EVT000117_002,NAR000117_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000117_EN_E001,NONE,NONE,NONE,2026-06-28,2026-06-28,23:53,23:53,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV903
EVT000118_001,NAR000118_EN,DECEPTIVE_REPRESENTATION,social media hacking,NONE,NAR000118_EN_E001,NONE,NONE,2026-07-10,2026-07-10,10:08,10:08,morning,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,Complainant reports unauthorized digital breach under social media hacking framework.,30,115,certain,1,NONE,pending,EVT_ANN_001,REV455
EVT000118_002,NAR000118_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000118_EN_E001,NONE,NONE,NONE,2026-07-10,2026-07-10,10:08,10:08,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV455
EVT000119_001,NAR000119_EN,PROPERTY_TAKEN,online phishing theft,NONE,NONE,NAR000119_EN_E001,NONE,2026-06-25,2026-06-25,18:21,18:21,evening,exact,online credential manipulation,"Personal property was lost, taken, or reported missing",completed,"Complainant states that on 2026-06-25 at approximately 18:21 hours, an incident of online phishing theft occurred at Mobile app.",30,158,certain,1,NONE,pending,EVT_ANN_001,REV523
EVT000119_002,NAR000119_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NAR000119_EN_E001,NONE,2026-06-25,2026-06-25,18:21,18:21,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV523
EVT000120_001,NAR000120_EN,UNAUTHORISED_ENTRY,land encroachment,NONE,NAR000120_EN_E001,NONE,NONE,not_stated,2023-09-07,04:00,04:00,night,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,A property conflict classified under land encroachment was documented at the plot at 04:00.,30,121,certain,1,NONE,pending,EVT_ANN_001,REV291
EVT000120_002,NAR000120_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000120_EN_E001,NONE,NONE,NONE,not_stated,2023-09-07,04:00,04:00,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV291
EVT000121_001,NAR000121_EN,PHYSICAL_ATTACK,domestic dispute,NONE,NAR000121_EN_E001,NONE,NONE,not_stated,2023-09-11,04:41,04:41,night,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",unclear,"The confrontation quickly turned into a domestic dispute, with one individual visibly projecting physical intimidation towards the other party before crowds gathered to separate them.",125,308,certain,1,NONE,pending,EVT_ANN_001,REV158
EVT000121_002,NAR000121_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000121_EN_E001,NONE,NONE,NONE,not_stated,2023-09-11,04:41,04:41,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV158
EVT000122_001,NAR000122_EN,PROPERTY_TAKEN,identity theft,NONE,NAR000122_EN_E001,NONE,NONE,2026-06-23,2026-06-23,03:58,03:58,night,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding identity theft that targets my system.",30,160,certain,1,NONE,pending,EVT_ANN_001,REV984
EVT000122_002,NAR000122_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000122_EN_E001,NONE,NONE,NONE,2026-06-23,2026-06-23,03:58,03:58,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV984
EVT000123_001,NAR000123_EN,DECEPTIVE_REPRESENTATION,loan approval scam,NONE,NAR000123_EN_E001,NONE,NONE,2026-07-01,2026-07-01,17:39,17:39,evening,exact,deceptive financial documentation or transaction,"Money, account access, or financial control was compromised",completed,Complainant reports a structured financial offense falling under the category of loan approval scam at the online platform.,30,153,certain,1,NONE,pending,EVT_ANN_001,REV916
EVT000123_002,NAR000123_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000123_EN_E001,NONE,NONE,NONE,2026-07-01,2026-07-01,17:39,17:39,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV916
EVT000124_001,NAR000124_EN,PROPERTY_TAKEN,chain snatching,NONE,NONE,NAR000124_EN_E003,NAR000124_EN_E002,yesterday,2023-09-18,12:45,12:45,afternoon,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"So I was just standing at the road around 12:45 yesterday, checking my phone, when this guy suddenly rushed past me and grabbed my belongings out of nowhere!",30,187,certain,1,NONE,pending,EVT_ANN_001,REV148
EVT000124_002,NAR000124_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NAR000124_EN_E003,NAR000124_EN_E002,yesterday,2023-09-18,12:45,12:45,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV148
EVT000125_001,NAR000125_EN,DECEPTIVE_REPRESENTATION,phishing scam,NONE,NAR000125_EN_E001,NONE,NONE,not_stated,2023-09-19,06:42,06:42,morning,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,An incident of phishing scam compromised security systems across the specified Online platform at 06:42.,30,134,certain,1,NONE,pending,EVT_ANN_001,REV468
EVT000125_002,NAR000125_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000125_EN_E001,NONE,NONE,NONE,not_stated,2023-09-19,06:42,06:42,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV468
EVT000126_001,NAR000126_EN,DECEPTIVE_REPRESENTATION,ransomware attack,NONE,NAR000126_EN_E001,NONE,NONE,2026-07-15,2026-07-15,04:18,04:18,night,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"Dear Cyber Crime Portal, I am writing to register an official cybercrime incident regarding ransomware attack that targets my system.",30,163,certain,1,NONE,pending,EVT_ANN_001,REV309
EVT000126_002,NAR000126_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000126_EN_E001,NONE,NONE,NONE,2026-07-15,2026-07-15,04:18,04:18,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV309
EVT000127_001,NAR000127_EN,PROPERTY_DAMAGED,hit and run collision,NONE,NAR000127_EN_E001,NONE,NONE,not_stated,2023-09-26,12:29,12:29,afternoon,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",completed,A vehicular incident involving hit and run collision occurred on the local highway at 12:29.,30,122,certain,1,NONE,pending,EVT_ANN_001,REV413
EVT000127_002,NAR000127_EN,TRAFFIC_OBSTRUCTION,traffic obstruction followed incident,NAR000127_EN_E001,NONE,NONE,NONE,not_stated,2023-09-26,12:29,12:29,afternoon,approximate,road blockage or bottleneck after incident,Road access or vehicle movement was blocked,completed,The collision or blockage led to structural vehicular property damage and caused a severe traffic bottleneck requiring immediate clearing.,123,261,certain,2,NONE,pending,EVT_ANN_001,REV413
EVT000128_001,NAR000128_EN,CONTACT_BLOCKED,guardianship dispute,NONE,NONE,NONE,NONE,today,2023-09-28,20:42,20:42,evening,exact,family access or support restriction,"Family access, support, or relationship obligations became disputed",unclear,"So I was waiting at the hostel around 20:42 today for my scheduled meeting, when my ex turned up and started an absolute argument over our guardianship dispute.",30,190,certain,1,NONE,pending,EVT_ANN_001,REV747
EVT000128_002,NAR000128_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NONE,today,2023-09-28,20:42,20:42,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV747
EVT000129_001,NAR000129_EN,PROPERTY_DAMAGED,traffic signal violation dispute,NONE,NONE,NONE,NAR000129_EN_E001,not_stated,2023-09-28,12:43,12:43,afternoon,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",unclear,A vehicular incident involving traffic signal violation dispute occurred on the local road at 12:43.,30,130,certain,1,NONE,pending,EVT_ANN_001,REV353
EVT000129_002,NAR000129_EN,TRAFFIC_OBSTRUCTION,traffic obstruction followed incident,NONE,NONE,NONE,NAR000129_EN_E001,not_stated,2023-09-28,12:43,12:43,afternoon,approximate,road blockage or bottleneck after incident,Road access or vehicle movement was blocked,completed,The collision or blockage led to structural vehicular property damage and caused a severe traffic bottleneck requiring immediate clearing.,131,269,certain,2,NONE,pending,EVT_ANN_001,REV353
EVT000130_001,NAR000130_EN,PROPERTY_POSSESSION_DISPUTED,tenant-landlord conflict,NONE,NAR000130_EN_E001,NONE,NONE,not_stated,2023-09-30,16:07,16:07,afternoon,exact,"contested possession, access, or property control",Property access or ownership rights became disputed,completed,A property conflict classified under tenant-landlord conflict was documented at the apartment at 16:07.,30,133,certain,1,NONE,pending,EVT_ANN_001,REV933
EVT000130_002,NAR000130_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000130_EN_E001,NONE,NONE,NONE,not_stated,2023-09-30,16:07,16:07,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV933
EVT000131_001,NAR000131_EN,DECEPTIVE_REPRESENTATION,expired or contaminated goods sale,NONE,NONE,NONE,NONE,today,2023-10-01,07:25,07:25,morning,exact,merchant misrepresentation or refusal to resolve,"Consumer suffered a disputed purchase, refund, quality, or billing loss",completed,just experienced a massive expired or contaminated goods sale around 07:25 today.,89,170,certain,1,NONE,pending,EVT_ANN_001,REV152
EVT000131_002,NAR000131_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NONE,today,2023-10-01,07:25,07:25,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV152
EVT000132_001,NAR000132_EN,PROPERTY_DAMAGED,reckless driving confrontation,NONE,NAR000132_EN_E001,NONE,NONE,2026-07-14,2026-07-14,09:15,09:15,morning,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",completed,"Dear Traffic Police Commissioner, I am writing to formally report an escalating safety issue, specifically a recent reckless driving confrontation that occurred at the Highway.",30,206,certain,1,NONE,pending,EVT_ANN_001,REV103
EVT000132_002,NAR000132_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000132_EN_E001,NONE,NONE,NONE,2026-07-14,2026-07-14,09:15,09:15,morning,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV103
EVT000133_001,NAR000133_EN,DECEPTIVE_REPRESENTATION,ransomware attack,NONE,NONE,NONE,NONE,yesterday,2023-10-06,16:54,16:54,afternoon,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,I realized it was a total ransomware attack when my savings started moving out.,163,242,certain,1,NONE,pending,EVT_ANN_001,REV477
EVT000133_002,NAR000133_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NONE,yesterday,2023-10-06,16:54,16:54,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV477
EVT000134_001,NAR000134_EN,DECEPTIVE_REPRESENTATION,phishing scam,NONE,NAR000134_EN_E001,NONE,NONE,not_stated,2023-10-07,23:11,23:11,night,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,An incident of phishing scam compromised security systems across the specified Online platform at 23:11.,30,134,certain,1,NONE,pending,EVT_ANN_001,REV908
EVT000134_002,NAR000134_EN,INCIDENT_REPORTED,complaint or incident report made,NAR000134_EN_E001,NONE,NONE,NONE,not_stated,2023-10-07,23:11,23:11,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV908
EVT000135_001,NAR000135_EN,UNAUTHORISED_ENTRY,land encroachment,NONE,NONE,NONE,NAR000135_EN_E001,2026-06-30,2026-06-30,13:49,13:49,afternoon,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,completed,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of land encroachment affecting my House.",30,189,certain,1,NONE,pending,EVT_ANN_001,REV173
EVT000135_002,NAR000135_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000135_EN_E001,2026-06-30,2026-06-30,13:49,13:49,afternoon,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,I want to report an incident.,0,29,certain,2,NONE,pending,EVT_ANN_001,REV173
