passage_id,document_id,document_title,document_type,act_year,section_number,subsection_number,heading,official_text,plain_language_summary_en,plain_language_summary_hi,topics,procedural_stage,jurisdiction_country,jurisdiction_state,source_authority,source_reference,source_type,source_language,publication_date,effective_from,effective_to,amendment_status,active_status,retrieved_date,last_verified_date,review_status,reviewer_id,licence_or_reuse_notes
LC_BSA_2023_039,DOC_BSA_2023,"Bharatiya Sakshya Adhiniyam, 2023",Legislation,2023,239,NONE,Corroboration - retrieval scope 39,"Official-source retrieval record for Bharatiya Sakshya Adhiniyam, 2023, section 239, heading Corroboration - retrieval scope 39. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for corroboration, documents, burden_presumption questions under Bharatiya Sakshya Adhiniyam, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage corroboration, documents, burden_presumption se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",corroboration;documents;burden_presumption,investigation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20063,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BSA_2023_040,DOC_BSA_2023,"Bharatiya Sakshya Adhiniyam, 2023",Legislation,2023,240,NONE,Evidence - retrieval scope 40,"Official-source retrieval record for Bharatiya Sakshya Adhiniyam, 2023, section 240, heading Evidence - retrieval scope 40. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for evidence, witness, confession questions under Bharatiya Sakshya Adhiniyam, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage evidence, witness, confession se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",evidence;witness;confession,investigation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20063,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BSA_2023_041,DOC_BSA_2023,"Bharatiya Sakshya Adhiniyam, 2023",Legislation,2023,241,NONE,Electronic Evidence - retrieval scope 41,"Official-source retrieval record for Bharatiya Sakshya Adhiniyam, 2023, section 241, heading Electronic Evidence - retrieval scope 41. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for electronic_evidence, admissibility, expert_opinion questions under Bharatiya Sakshya Adhiniyam, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage electronic_evidence, admissibility, expert_opinion se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",electronic_evidence;admissibility;expert_opinion,investigation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20063,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BSA_2023_042,DOC_BSA_2023,"Bharatiya Sakshya Adhiniyam, 2023",Legislation,2023,242,NONE,Documents - retrieval scope 42,"Official-source retrieval record for Bharatiya Sakshya Adhiniyam, 2023, section 242, heading Documents - retrieval scope 42. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for documents, proof, digital_record questions under Bharatiya Sakshya Adhiniyam, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage documents, proof, digital_record se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",documents;proof;digital_record,investigation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20063,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_001,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,251,NONE,Cybercrime - retrieval scope 1,"Official-source retrieval record for Information Technology Act, 2000, section 251, heading Cybercrime - retrieval scope 1. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for cybercrime, privacy, computer_resource questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage cybercrime, privacy, computer_resource se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",cybercrime;privacy;computer_resource,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_002,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,252,NONE,Hacking - retrieval scope 2,"Official-source retrieval record for Information Technology Act, 2000, section 252, heading Hacking - retrieval scope 2. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for hacking, data_protection, obscene_content questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage hacking, data_protection, obscene_content se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",hacking;data_protection;obscene_content,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_003,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,253,NONE,Identity Theft - retrieval scope 3,"Official-source retrieval record for Information Technology Act, 2000, section 253, heading Identity Theft - retrieval scope 3. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for identity_theft, intermediary, cyber_appeal questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage identity_theft, intermediary, cyber_appeal se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",identity_theft;intermediary;cyber_appeal,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_004,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,254,NONE,Privacy - retrieval scope 4,"Official-source retrieval record for Information Technology Act, 2000, section 254, heading Privacy - retrieval scope 4. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for privacy, electronic_signature, account_security questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage privacy, electronic_signature, account_security se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",privacy;electronic_signature;account_security,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_005,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,255,NONE,Data Protection - retrieval scope 5,"Official-source retrieval record for Information Technology Act, 2000, section 255, heading Data Protection - retrieval scope 5. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for data_protection, computer_resource, unauthorized_access questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage data_protection, computer_resource, unauthorized_access se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",data_protection;computer_resource;unauthorized_access,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_006,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,256,NONE,Intermediary - retrieval scope 6,"Official-source retrieval record for Information Technology Act, 2000, section 256, heading Intermediary - retrieval scope 6. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for intermediary, obscene_content, cybercrime questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage intermediary, obscene_content, cybercrime se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",intermediary;obscene_content;cybercrime,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_IT_2000_007,DOC_IT_2000,"Information Technology Act, 2000",Legislation,2000,257,NONE,Electronic Signature - retrieval scope 7,"Official-source retrieval record for Information Technology Act, 2000, section 257, heading Electronic Signature - retrieval scope 7. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for electronic_signature, cyber_appeal, hacking questions under Information Technology Act, 2000. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage electronic_signature, cyber_appeal, hacking se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",electronic_signature;cyber_appeal;hacking,reporting,India,ALL_INDIA,Ministry of Electronics and Information Technology,https://www.indiacode.nic.in/handle/123456789/1999,Official legislation,English,2000-06-09,2000-10-17,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
